"x","y","scientific_name","common_name","observation_date","number_found","observer","organization_name","confirmed_ind","species_id_method_name_array","species_verified_by_name","follow_up_name","evaluation_type_name","has_photo_ind","confidential_ind","source_unique_id","source_record_url","imap_url","imap_id","species_type","growth_habit","jurisdiction","county","regional_management_partnership","waterbody","bulk_upload_id","bulk_upload_name","uuid","jurisdiction_species_id","projects","project_ids","approximate_ind","approximate_to"
"-73.9680716","40.6426972","Lycorma delicatula","Spotted Lanternfly","24-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118541841","https://www.inaturalist.org/observations/118541841","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273341.html","1273341","Animal","Plant Pest","New York","Kings","LIISMA","","","","c0388683-d9b3-4ef9-8f01-9b1f382eeefe","1499","","","false",""
"-73.9240595","40.5953957","Lycorma delicatula","Spotted Lanternfly","24-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118569384","https://www.inaturalist.org/observations/118569384","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273346.html","1273346","Animal","Plant Pest","New York","Kings","LIISMA","","","","5d242475-cf99-4c42-8d05-a34252ff4999","1499","","","false",""
"-73.9245139","40.8561333","Lycorma delicatula","Spotted Lanternfly","04-Aug-2021","","Chris McArdle","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153993.html","1153993","Animal","Plant Pest","New York","New York","Lower Hudson","","","","c9d51cea-327b-41e6-a027-8432a9658e75","1499","Lower Hudson PRISM - General","587","false",""
"-73.9245000","40.8561333","Lycorma delicatula","Spotted Lanternfly","04-Aug-2021","","Chris McArdle","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153992.html","1153992","Animal","Plant Pest","New York","New York","Lower Hudson","","","","4aa43f53-fdfc-4e79-8ef8-86574a0e9b4b","1499","Lower Hudson PRISM - General","587","false",""
"-74.1046028","40.6439639","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119595560","https://www.inaturalist.org/observations/119595560","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273387.html","1273387","Animal","Plant Pest","New York","Richmond","LIISMA","","","","d4d5abde-7b8e-4e5e-b4d9-4027a934b7e3","1499","","","false",""
"-73.9348494","40.7860282","Lycorma delicatula","Spotted Lanternfly","26-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118968704","https://www.inaturalist.org/observations/118968704","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273362.html","1273362","Animal","Plant Pest","New York","New York","Lower Hudson","","","","ae2c70de-0433-47ba-8ac2-10fc08fabc93","1499","","","false",""
"-74.0149837","40.6545803","Lycorma delicatula","Spotted Lanternfly","02-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89665072","https://www.inaturalist.org/observations/89665072","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153641.html","1153641","Animal","Plant Pest","New York","Kings","LIISMA","","","","9a0fbdea-f292-4163-bdc0-c193c4fdcfc8","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0139083","40.7031967","Lycorma delicatula","Spotted Lanternfly","31-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89385534","https://www.inaturalist.org/observations/89385534","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153640.html","1153640","Animal","Plant Pest","New York","New York","Lower Hudson","","","","70288239-45c4-4749-bd26-f1638df28770","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9972830","40.7519493","Lycorma delicatula","Spotted Lanternfly","31-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89363724","https://www.inaturalist.org/observations/89363724","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153639.html","1153639","Animal","Plant Pest","New York","New York","Lower Hudson","","","","e4068dee-7859-4b55-99a9-1ab47a2fcceb","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9702253","40.6447612","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89262109","https://www.inaturalist.org/observations/89262109","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153638.html","1153638","Animal","Plant Pest","New York","Kings","LIISMA","","","","67448583-3af1-4d45-9b26-481551fe3ae1","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9787521","40.7632370","Lycorma delicatula","Spotted Lanternfly","30-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89220923","https://www.inaturalist.org/observations/89220923","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153636.html","1153636","Animal","Plant Pest","New York","New York","Lower Hudson","","","","208ae8f8-d782-4265-8389-a87731155f86","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0164417","40.7171133","Lycorma delicatula","Spotted Lanternfly","30-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89189449","https://www.inaturalist.org/observations/89189449","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153634.html","1153634","Animal","Plant Pest","New York","New York","","","","","dc24fdbb-8466-4a7c-a807-452da15ceb78","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0087972","40.7070617","Lycorma delicatula","Spotted Lanternfly","30-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89182105","https://www.inaturalist.org/observations/89182105","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153632.html","1153632","Animal","Plant Pest","New York","New York","Lower Hudson","","","","2f2bfaa6-0826-48a1-b8a6-1bf368d4c8f6","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1803367","40.5693800","Lycorma delicatula","Spotted Lanternfly","29-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","89149955","https://www.inaturalist.org/observations/89149955","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153630.html","1153630","Animal","Plant Pest","New York","Richmond","LIISMA","","","","8a22b328-b87a-4378-afa4-23136fa25cd1","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0162430","40.7117600","Lycorma delicatula","Spotted Lanternfly","29-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89115992","https://www.inaturalist.org/observations/89115992","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153629.html","1153629","Animal","Plant Pest","New York","New York","Lower Hudson","","","","33732eb7-bc19-488b-b32a-5d6bf8a1315f","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1505138","40.5882133","Lycorma delicatula","Spotted Lanternfly","29-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","89051399","https://www.inaturalist.org/observations/89051399","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153627.html","1153627","Animal","Plant Pest","New York","Richmond","LIISMA","","","","70ca541b-e6b0-4594-9fd4-776bc33492c3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1124430","40.5658910","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","89009581","https://www.inaturalist.org/observations/89009581","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153626.html","1153626","Animal","Plant Pest","New York","Richmond","LIISMA","","","","709dc9b5-b1ba-45f2-8ae3-f8080c67527b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1727133","40.5690783","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","88994633","https://www.inaturalist.org/observations/88994633","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153625.html","1153625","Animal","Plant Pest","New York","Richmond","LIISMA","","","","c3cbb4c9-349f-46de-b3d5-5970ff76b18e","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.2029454","40.5375636","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","88993552","https://www.inaturalist.org/observations/88993552","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153624.html","1153624","Animal","Plant Pest","New York","Richmond","LIISMA","","","","21ec9deb-d7df-4609-814b-64145aa999f5","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1755617","40.5857467","Lycorma delicatula","Spotted Lanternfly","27-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","88983894","https://www.inaturalist.org/observations/88983894","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153622.html","1153622","Animal","Plant Pest","New York","Richmond","LIISMA","","","","36d64537-5d6c-4232-9033-e62f860a2fa0","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9462300","41.0430268","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","88978022","https://www.inaturalist.org/observations/88978022","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153621.html","1153621","Animal","Plant Pest","New York","Rockland","Lower Hudson","","","","df1d37f7-9aab-4ad3-ba1a-c17f8aef38e3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0078165","40.7044663","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","88946250","https://www.inaturalist.org/observations/88946250","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153618.html","1153618","Animal","Plant Pest","New York","New York","Lower Hudson","","","","4e3c8b5e-9fdc-4295-a9e8-374314d95cce","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9404136","40.7137584","Lycorma delicatula","Spotted Lanternfly","14-Sep-2020","","Lee Gough","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1069095.html","1069095","Animal","Plant Pest","New York","Kings","LIISMA","","","","1ce1dbd2-7ae0-4238-84cb-7c35f778eedf","1499","","","false",""
"-74.0353872","40.6117403","Lycorma delicatula","Spotted Lanternfly","07-Jun-2022","10","Lia Heintjes","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273684.html","1273684","Animal","Plant Pest","New York","Kings","LIISMA","","","","af45606d-6874-4cb0-a46e-0c6afe9352a2","1499","","","false",""
"-73.9723990","40.6910233","Lycorma delicatula","Spotted Lanternfly","09-Jun-2022","1","Erik Karwatowski","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273903.html","1273903","Animal","Plant Pest","New York","Kings","LIISMA","","","","dca5a743-7218-4d33-b107-501a8ae4c5ec","1499","","","false",""
"-73.9769410","40.6648178","Lycorma delicatula","Spotted Lanternfly","10-Jun-2022","15","Lia Heintjes","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1274013.html","1274013","Animal","Plant Pest","New York","Kings","LIISMA","","","","4c8b4f99-c1de-4075-a1c6-e83e865e758a","1499","","","false",""
"-73.9771671","40.7142071","Lycorma delicatula","Spotted Lanternfly","12-Aug-2022","3","Ellliot Caplan","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1286506.html","1286506","Animal","Plant Pest","New York","New York","Lower Hudson","","","","46324fac-cf57-4dcb-ad35-2fdc90b6ed59","1499","","","false",""
"-73.8705778","40.8487583","Lycorma delicatula","Spotted Lanternfly","16-Jun-2022","","Luke Gervase","GEI Consultants","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1275197.html","1275197","Animal","Plant Pest","New York","Bronx","Lower Hudson","","","","d2d54345-2411-4415-a98e-7228f9a91007","1499","LIISMA-Spotted Lanternfly","632","false",""
"-73.9862101","40.7667961","Lycorma delicatula","Spotted Lanternfly","21-Aug-2022","","Darin May","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1288322.html","1288322","Animal","Plant Pest","New York","New York","Lower Hudson","","","","54f11b40-8663-4b54-b120-ce734bc800d3","1499","Spotted Lanternfly NYSIPM","993","false",""
"-73.6193700","40.6366467","Lycorma delicatula","Spotted Lanternfly","20-Jun-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","122669357","https://www.inaturalist.org/observations/122669357","https://imapinvasives.natureserve.org/imap/services/page/Presence/1276633.html","1276633","Animal","Plant Pest","New York","Nassau","LIISMA","","","","d4b69e2e-921a-432e-9d97-ab0a8cf942be","1499","","","false",""
"-73.9452918","41.0415818","Lycorma delicatula","Spotted Lanternfly","31-Jul-2021","","Marcus Octaviano","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1153497.html","1153497","Animal","Plant Pest","New York","Rockland","Lower Hudson","","","","59145b1c-07dc-4754-8cdf-038ce1d7d031","1499","Lower Hudson PRISM - General","587","false",""
"-73.8722090","40.8752102","Lycorma delicatula","Spotted Lanternfly","20-Aug-2021","","Ron Legner","","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1275483.html","1275483","Animal","Plant Pest","New York","Bronx","Lower Hudson","","","","4783c27b-b8e0-467f-9082-49db9a10260a","1499","","","false",""
